query,description,label
I am a CS student and need a heavy-duty laptop for engineering.,"lenovo Lenovo IdeaPad Slim 5 82XE004RIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $707.88, 14.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"hp HP Envy x360 13-bf0141tu Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $1260.43, 13.3-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"lenovo Lenovo IdeaPad Slim 3 82XQ008VIN Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $527.88, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"hp HP Omen 16-wd0770TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $1221.60, 16.1-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"asus Asus Vivobook 16X 2023 K3605ZC-MBN741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $1139.88, 16.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"asus Asus Vivobook Pro 15 M6500QFB-LK541WS Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph) with ryzen 5 processor, 16GB RAM, dedicated GPU, priced at $839.88, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"acer Acer Predator 16 NH.QLUSI.005 Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph) with core i9 processor, 16GB RAM, dedicated GPU, priced at $1919.88, 16.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"asus Asus Vivobook Pro 15 M6500QFB-LK742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $875.88, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"msi MSI Prestige 16 A13UCX-250IN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graphic) with core i7 processor, 16GB RAM, dedicated GPU, priced at $1439.88, 16.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"hp HP Victus 15-fb0134AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph) with ryzen 5 processor, 16GB RAM, dedicated GPU, priced at $677.88, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"dell Dell Inspiron 3520 IN3520KTMFJ001ORS1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11) with core i3 processor, 8GB RAM, integrated GPU, priced at $447.37, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"lenovo Lenovo IdeaPad Slim 5 82XD003PIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11) with core i5 processor, 16GB RAM, integrated GPU, priced at $833.93, 14.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"asus Asus VivoBook 15 X1500EA-EJ326WS Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11) with core i3 processor, 8GB RAM, integrated GPU, priced at $393.48, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"lenovo Lenovo LOQ 15IRH8 82XV00F7IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 8GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $1175.88, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"hp HP Pavilion x360 14-ek1074TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11) with core i5 processor, 16GB RAM, integrated GPU, priced at $937.20, 14.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"lenovo Lenovo LOQ 15IRH8 82XV00F6IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $1097.88, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"hp HP 15s-fr2515TU Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11) with core i3 processor, 8GB RAM, integrated GPU, priced at $441.48, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"lenovo Lenovo LOQ 15APH8 82XT004HIN 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $1062.32, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"asus Asus Vivobook 15 X1502ZA-EJ545WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11) with core i5 processor, 16GB RAM, integrated GPU, priced at $719.88, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"msi MSI Vector GP68HX 13VH-072IN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB Graph) with core i9 processor, 32GB RAM, dedicated GPU, priced at $3599.88, 16.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"lenovo Lenovo LOQ 15APH8 82XT004JIN 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $1199.88, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"hp HP Omen 16-wf0111TX Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $1763.88, 16.1-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"lenovo Lenovo LOQ 15APH8 82XT009CIN 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $1319.88, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"hp HP Omen 16-xf0059AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $1476.12, 16.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"asus Asus Vivobook Go 15 E510MA-EJ001W Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home) with celeron processor, 4GB RAM, integrated GPU, priced at $311.88, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"hp HP Omen 16-wf0055TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $1679.88, 16.1-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"acer Acer Nitro 5 AN515-58 NH.QFHSI.008 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph) with core i5 processor, 8GB RAM, dedicated GPU, priced at $809.99, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"acer Acer Aspire Lite AL15-51 2023 Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $431.88, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"lenovo Lenovo Yoga Book 9i 2023 82YQ001DIN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $2702.28, 13.3-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"hp HP 255 G8 Laptop (AMD Athlon 3050U/ 4GB/ 256GB SSD/ Win11) with other processor, 4GB RAM, integrated GPU, priced at $275.88, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"dell Dell Inspiron 5330 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11) with core i5 processor, 16GB RAM, integrated GPU, priced at $1013.88, 13.3-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"dell Dell XPS 15 9530 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $3089.88, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"dell Dell Inspiron 5330 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $1151.88, 13.3-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"asus Asus Vivobook 15 X1504ZA-NJ321WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11) with core i3 processor, 8GB RAM, integrated GPU, priced at $472.68, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"dell Dell Inspiron 5518 D560667WIN9S Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 2GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $730.80, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"msi MSI Prestige 14 Evo B12M-472IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home) with core i5 processor, 16GB RAM, integrated GPU, priced at $983.88, 14.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"lenovo Lenovo IdeaPad Slim 5i 82XF003DIN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $1078.67, 16.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"dell Dell Alienware X16 Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win 11/ 16GB Graph) with core i9 processor, 32GB RAM, dedicated GPU, priced at $5453.88, 16.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"dell Dell Inspiron 5425 Laptop (AMD Ryzen 75825U/ 16GB/ 512GB SSD/ Win11) 84 votes with ryzen 7 processor, 16GB RAM, integrated GPU, priced at $814.68, 14.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"dell Dell Alienware X16 R1 2023 Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win 11/ 12GB Graph) with core i9 processor, 32GB RAM, dedicated GPU, priced at $3887.88, 16.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"dell Dell Alienware m16 2023 Gaming Laptop (AMD Ryzen 7 7745HX/ 16GB/ 1TB SSD/ Win 11/ 8GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $2267.88, 16.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"msi MSI Modern 15 B12M-613IN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home) with core i3 processor, 8GB RAM, integrated GPU, priced at $443.88, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"msi MSI Creator Pro M16 B13VI-1273IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win 11/ 6GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $1913.12, 16.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"msi MSI Prestige 14H B12UCX-412IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/Win11 Home/ 4GB Graphic) with core i5 processor, 16GB RAM, dedicated GPU, priced at $1079.88, 14.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"dell Dell Alienware M18 R1 2023 Gaming Laptop (13th Gen Core i9/ 64GB/ 1TB SSD/ Win 11/ 16GB Graph) with core i9 processor, 4GB RAM, dedicated GPU, priced at $5411.88, 18.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"hp HP 15s-fy5005TU Laptop (12th Gen Core i3/ 8GB/ 1TB SSD/ Win11 Home) with core i3 processor, 8GB RAM, integrated GPU, priced at $524.82, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"lenovo Lenovo Yoga 6 83B2005TIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $899.88, 13.3-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"asus Asus Vivobook 16X 2023 K3605ZF-MBN543WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $779.88, 16.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"asus Asus Vivobook 16X 2023 K3605ZF-MBN741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $1068.00, 16.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"lenovo Lenovo IdeaPad Flex 5 82R900D9IN Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home) with ryzen 7 processor, 16GB RAM, integrated GPU, priced at $779.88, 14.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"hp HP 15s-fy5004TU Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home) with core i3 processor, 16GB RAM, integrated GPU, priced at $520.80, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"lenovo Lenovo IdeaPad Slim 3 82XQ008GIN Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $487.08, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"asus Asus Vivobook Pro 15 M6500QC-LK542WS Laptop (AMD R5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph) with ryzen 5 processor, 16GB RAM, dedicated GPU, priced at $840.00, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"asus Asus ROG Zephyrus G16 2023 GU603ZU-N3023WS Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $1703.87, 16.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"lg LG Gram 14 2023 14Z90R-G.CH54A2 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11) with core i5 processor, 16GB RAM, integrated GPU, priced at $1187.99, 14.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"dell Dell Alienware m16 Gaming Laptop (AMD Ryzen 9 7845HX/ 32GB/ 2TB SSD/ Win 11/ 12GB Graph) with ryzen 9 processor, 32GB RAM, dedicated GPU, priced at $3599.88, 16.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"acer Acer Nitro 16 AN16-41 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $1559.88, 16.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"lenovo Lenovo IdeaPad Flex 5 82XX007KIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $791.88, 14.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"acer Acer Aspire 5 2023 A515-58M Gaming Laptop (13th Gen Core i7/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graphic) with core i7 processor, 8GB RAM, dedicated GPU, priced at $905.99, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"hp HP Chromebook x360 14a-ca0505TU Laptop (Intel Celeron N4120/ 4GB/ 64GB eMMC/ Chrome OS) with celeron processor, 4GB RAM, integrated GPU, priced at $311.88, 14.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"asus Asus Vivobook Pro 15 M6500QC-LK742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $919.20, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"hp HP ZBook Firefly 16 G9 2023 Workstation PC Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 4GB Graphics) with core i5 processor, 16GB RAM, dedicated GPU, priced at $1521.60, 16.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"fujitsu Fujitsu UH-X 4ZR1L12856 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $1199.88, 14.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"hp HP 2023 ZBook Firefly 16 G9 WUXGA Workstation Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics) with core i7 processor, 16GB RAM, dedicated GPU, priced at $1599.23, 16.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"acer Acer Aspire Lite AL15-51 2023 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11) with core i5 processor, 16GB RAM, integrated GPU, priced at $503.88, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"hp HP 15s-fq3073TU Laptop Intel Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home) with pentium processor, 8GB RAM, integrated GPU, priced at $395.88, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"hp HP ZBook Firefly 16 G9 2023 Workstation Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics) with core i5 processor, 16GB RAM, dedicated GPU, priced at $1445.39, 16.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"asus Asus ROG Zephyrus G14 GA402NJ-L8094WS Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $1559.88, 14.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"lg LG UltraPC 16 16U70R-G.AH56A2 Laptop (AMD Ryzen5-7530U/ 16GB/ 512GB SSD/ Win11) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $939.59, 16.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"hp HP ZBook Studio G9 16 WUXGA Workstation Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $2760.72, 16.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"lenovo Lenovo IdeaPad 1 82V6005CIN Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home) with celeron processor, 4GB RAM, integrated GPU, priced at $290.28, 11.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"lg LG gram360 16 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $1829.99, 16.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"hp HP Chromebook 15a-nb0002TU Laptop ( Intel Core i3-N305/ 8GB/ 256GB SSD/ Chrome OS) with core i3 processor, 8GB RAM, integrated GPU, priced at $611.88, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"lg LG Gram 14 2023 14Z90R-G.CH75A2 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $1414.79, 14.0-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"acer Acer Nitro 5 AN515-58 UN.QFHSI.026 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $863.88, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"asus Asus Vivobook 15 2023 X1504VA-NJ544WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11) with core i5 processor, 16GB RAM, integrated GPU, priced at $767.88, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"walker Walker NU14A1 Laptop (Celeron N4020/ 4GB/ 128GB SSD / Win11 Home) with celeron processor, 4GB RAM, integrated GPU, priced at $191.88, 14.1-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"hp HP 255 G8 6E3Z0PA Laptop (Ryzen 3 3250U/ 8GB/512GB SSD/ Dos) with ryzen 3 processor, 8GB RAM, integrated GPU, priced at $287.99, 15.6-inch display",0
I am a CS student and need a heavy-duty laptop for engineering.,"dell Dell Inspiron 14 5430 2023 Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11) with core i5 processor, 8GB RAM, integrated GPU, priced at $786.00, 14.0-inch display",0
